Product_ID,Plant_Code,Ship_ahead_day_count,Destination_Port,Carrier,Unit_quantity,Weight
1668547,PLANT03,0,PORT09,V444_0,5362,34.12
1683197,PLANT03,0,PORT09,V444_0,470,5.215904465
1683200,PLANT03,0,PORT09,V444_0,277,0.744595459
1683200,PLANT03,0,PORT09,V444_0,345,0.744595459
1683200,PLANT03,0,PORT09,V444_0,287,1.206758157
1683203,PLANT03,0,PORT09,V444_0,447,4.293657023
1696488,PLANT03,0,PORT09,V444_0,476,3.46
1696488,PLANT03,0,PORT09,V444_0,497,3.42
1696482,PLANT03,0,PORT09,V444_0,358,1.692690492
1696482,PLANT03,0,PORT09,V444_0,402,1.692690492
1696482,PLANT03,0,PORT09,V444_0,496,3.16
1696482,PLANT03,0,PORT09,V444_0,514,3.16
1696482,PLANT03,0,PORT09,V444_0,497,3.16
1696482,PLANT03,0,PORT09,V444_0,488,3.16
1696482,PLANT03,0,PORT09,V444_0,451,3.16
1696482,PLANT03,0,PORT09,V444_0,496,3.16
1696482,PLANT03,0,PORT09,V444_0,453,3.14
1696482,PLANT03,0,PORT09,V444_0,478,3.14
1696488,PLANT03,0,PORT09,V444_0,546,4.26
1696482,PLANT03,0,PORT09,V444_0,625,3.7
1696482,PLANT03,0,PORT09,V444_0,711,4.24
1672676,PLANT03,0,PORT09,V444_0,394,3.828481279
1672661,PLANT03,6,PORT09,V444_0,406,3.134950433
1672661,PLANT03,0,PORT09,V444_0,342,0.626990087
1677889,PLANT03,0,PORT09,V444_0,749,2.891509783
1677878,PLANT03,0,PORT09,V444_0,8332,25.78
1677878,PLANT03,0,PORT09,V444_0,8322,26.92
1677878,PLANT03,0,PORT09,V444_0,8289,23.64
1677878,PLANT03,0,PORT09,V444_0,8298,22.6
1677878,PLANT03,0,PORT09,V444_0,8326,22.58
1677878,PLANT03,0,PORT09,V444_0,8284,19.56
1677878,PLANT03,0,PORT09,V444_0,8306,20.56
1677878,PLANT03,0,PORT09,V444_0,8266,21.54
1677878,PLANT03,0,PORT09,V444_0,8279,22.52
1677878,PLANT03,0,PORT09,V444_0,8306,19.5
1677878,PLANT03,0,PORT09,V444_0,8320,20.46
1677878,PLANT03,0,PORT09,V444_0,8296,23.44
1677878,PLANT03,0,PORT09,V444_0,8315,19.42
1677878,PLANT03,0,PORT09,V444_0,8244,20.4
1622685,PLANT03,0,PORT09,V444_0,811,6.629337539
1622685,PLANT03,0,PORT09,V444_0,740,3.88
1622685,PLANT03,0,PORT09,V444_0,1752,9.58
1693618,PLANT03,0,PORT09,V444_0,4295,40.44466212
1693618,PLANT03,0,PORT09,V444_0,4255,38.44466212
1693618,PLANT03,0,PORT09,V444_0,4258,35.44466212
1693618,PLANT03,0,PORT09,V444_0,4273,35.44466212
1670215,PLANT03,0,PORT09,V444_0,4326,37.47378952
1670215,PLANT03,0,PORT09,V444_0,4318,40.47378952
1670215,PLANT03,0,PORT09,V444_0,4268,38.47378952
1670215,PLANT03,0,PORT09,V444_0,4311,39.47378952
1670215,PLANT03,0,PORT09,V444_0,4278,37.47378952
1670215,PLANT03,0,PORT09,V444_0,4235,35.47378952
1670215,PLANT03,0,PORT09,V444_0,4307,39.47378952
1657475,PLANT03,0,PORT09,V444_0,3929,94.92
1657475,PLANT03,0,PORT09,V444_0,3908,86.12
1657437,PLANT03,0,PORT09,V444_0,480,5.797167134
1623991,PLANT03,0,PORT09,V444_0,2793,11.88
1687689,PLANT03,0,PORT09,V444_0,463,2.58
1669584,PLANT03,0,PORT09,V444_0,1256,13.77878004
1669584,PLANT03,0,PORT09,V444_0,1237,14.77878004
1667817,PLANT03,0,PORT09,V444_0,955,11.79572016
1667817,PLANT03,0,PORT09,V444_0,671,5.897860082
1667817,PLANT03,0,PORT09,V444_0,2085,30.48930041
1667817,PLANT03,0,PORT09,V444_0,2096,31.48930041
1667817,PLANT03,0,PORT09,V444_0,1362,17.64
1667817,PLANT03,0,PORT09,V444_0,1355,17.42
1667817,PLANT03,0,PORT09,V444_0,2434,31.78
1667817,PLANT03,0,PORT09,V444_0,1367,17.36
1667817,PLANT03,0,PORT09,V444_0,4930,69.56
1650904,PLANT03,0,PORT09,V444_0,664,6.292058824
1658532,PLANT03,0,PORT09,V444_0,267,0.409636481
1658532,PLANT03,0,PORT09,V444_0,329,0.614454721
1658532,PLANT03,0,PORT09,V444_0,340,0.65541837
1658532,PLANT03,0,PORT09,V444_0,278,0.409636481
1658532,PLANT03,0,PORT09,V444_0,317,0.409636481
1649008,PLANT03,0,PORT09,V444_0,534,1.996460177
1649008,PLANT03,0,PORT09,V444_0,409,0.998230088
1649008,PLANT03,0,PORT09,V444_0,479,1.996460177
1649008,PLANT03,0,PORT09,V444_0,486,1.996460177
1675615,PLANT03,0,PORT09,V444_0,1247,8.845369802
1675615,PLANT03,0,PORT09,V444_0,1326,8.845369802
1675615,PLANT03,0,PORT09,V444_0,821,4.422684901
1675655,PLANT03,0,PORT09,V444_0,394,0.683372403
1675655,PLANT03,0,PORT09,V444_0,458,1.708431008
1675654,PLANT03,0,PORT09,V444_0,355,0.567093097
1675655,PLANT03,0,PORT09,V444_0,753,4.52
1675654,PLANT03,0,PORT09,V444_0,1309,9.02
1675654,PLANT03,0,PORT09,V444_0,1364,9.58
1675654,PLANT03,0,PORT09,V444_0,2278,16.06
1675654,PLANT03,0,PORT09,V444_0,2249,15.04
1679638,PLANT03,0,PORT09,V444_0,827,1.690831022
1679638,PLANT03,0,PORT09,V444_0,411,0.507249307
1679638,PLANT03,0,PORT09,V444_0,498,0.676332409
1679638,PLANT03,0,PORT09,V444_0,444,0.676332409
1679638,PLANT03,0,PORT09,V444_0,813,1.690831022
1676853,PLANT03,0,PORT09,V444_0,598,0.792487634
1676853,PLANT03,0,PORT09,V444_0,1757,3.96243817
1676853,PLANT03,0,PORT09,V444_0,745,1.320812723
1676853,PLANT03,0,PORT09,V444_0,1738,3.96243817
1676853,PLANT03,0,PORT09,V444_0,4235,9.5
1676853,PLANT03,0,PORT09,V444_0,2325,4.44
1680210,PLANT03,0,PORT09,V444_0,420,0.296973571
1680210,PLANT03,0,PORT09,V444_0,422,0.197982381
1680210,PLANT03,0,PORT09,V444_0,422,0.197982381
1680210,PLANT03,0,PORT09,V444_0,394,0.296973571
1680210,PLANT03,0,PORT09,V444_0,712,0.890920713
1655818,PLANT03,0,PORT09,V444_0,1289,3.219311268
1655818,PLANT03,0,PORT09,V444_0,1355,3.541242394
1655818,PLANT03,0,PORT09,V444_0,2294,6.02
1655818,PLANT03,0,PORT09,V444_0,2307,6.02
1655818,PLANT03,0,PORT09,V444_0,2522,6.54
1655818,PLANT03,0,PORT09,V444_0,2775,7.02
1667126,PLANT03,0,PORT09,V444_0,697,3.398380116
1668492,PLANT03,0,PORT09,V444_0,624,7.676666667
1668492,PLANT03,0,PORT09,V444_0,658,7.676666667
1668492,PLANT03,0,PORT09,V444_0,610,7.676666667
1668492,PLANT03,0,PORT09,V444_0,636,7.6
1668608,PLANT03,0,PORT09,V444_0,368,2.04727119
1668608,PLANT03,0,PORT09,V444_0,519,5.72
1651377,PLANT03,0,PORT09,V444_0,643,8.935
1655982,PLANT03,0,PORT09,V444_0,482,1.174502259
1655982,PLANT03,0,PORT09,V444_0,520,1.566003012
1655982,PLANT03,0,PORT09,V444_0,372,0.783001506
1655982,PLANT03,0,PORT09,V444_0,382,0.783001506
1655982,PLANT03,0,PORT09,V444_0,349,0.783001506
1655982,PLANT03,0,PORT09,V444_0,919,3.02
1651302,PLANT03,0,PORT09,V444_0,585,1.99188132
1651302,PLANT03,0,PORT09,V444_0,752,3.319802199
1651302,PLANT03,0,PORT09,V444_0,1319,4.1
1651302,PLANT03,0,PORT09,V444_0,1261,4.04
1651302,PLANT03,0,PORT09,V444_0,1466,4.54
1651302,PLANT03,0,PORT09,V444_0,1567,4.56
1651302,PLANT03,0,PORT09,V444_0,1772,4.98
1651299,PLANT03,0,PORT09,V444_0,2252,6.084584385
1651299,PLANT03,0,PORT09,V444_0,3269,9.126876578
1651299,PLANT03,0,PORT09,V444_0,3246,9.126876578
1651299,PLANT03,0,PORT09,V444_0,2233,6.02
1651299,PLANT03,0,PORT09,V444_0,2236,6.0
1651299,PLANT03,0,PORT09,V444_0,4295,12.84
1651299,PLANT03,0,PORT09,V444_0,6271,18.28
1672706,PLANT03,0,PORT09,V444_0,292,4.991912859
1674853,PLANT03,0,PORT09,V444_0,253,0.960296736
1672713,PLANT03,0,PORT09,V444_0,275,0.43008596
1672706,PLANT03,0,PORT09,V444_0,390,7.84
1672706,PLANT03,0,PORT09,V444_0,402,8.16
1672706,PLANT03,0,PORT09,V444_0,394,8.16
1672706,PLANT03,0,PORT09,V444_0,380,8.12
1672706,PLANT03,0,PORT09,V444_0,425,8.12
1672706,PLANT03,0,PORT09,V444_0,403,8.1
1672706,PLANT03,0,PORT09,V444_0,486,16.38
1672722,PLANT03,0,PORT09,V444_0,251,0.383280837
1672722,PLANT03,0,PORT09,V444_0,286,0.383280837
1677692,PLANT03,0,PORT09,V444_0,249,0.450739957
1682865,PLANT03,0,PORT09,V444_0,307,0.526041067
1682865,PLANT03,0,PORT09,V444_0,269,1.315102666
1682748,PLANT03,0,PORT09,V444_0,278,1.157032223
1682748,PLANT03,0,PORT09,V444_0,326,1.157032223
1682751,PLANT03,0,PORT09,V444_0,344,0.710242163
1682751,PLANT03,0,PORT09,V444_0,264,0.994339028
1689145,PLANT03,0,PORT09,V444_0,510,0.715383872
1689145,PLANT03,0,PORT09,V444_0,496,0.89422984
1689145,PLANT03,0,PORT09,V444_0,374,0.357691936
1689145,PLANT03,0,PORT09,V444_0,254,0.035769194
1689145,PLANT03,0,PORT09,V444_0,362,0.357691936
1662552,PLANT03,0,PORT09,V444_0,821,2.29338114
1662552,PLANT03,0,PORT09,V444_0,594,1.330161061
1662552,PLANT03,0,PORT09,V444_0,774,2.29338114
1662552,PLANT03,0,PORT09,V444_0,1131,3.16
1662552,PLANT03,0,PORT09,V444_0,1124,2.98
1662552,PLANT03,0,PORT09,V444_0,1913,4.06
1662551,PLANT03,0,PORT09,V444_0,2323,3.79804878
1662551,PLANT03,0,PORT09,V444_0,2323,3.79804878
1662551,PLANT03,0,PORT09,V444_0,2298,3.79804878
1662551,PLANT03,0,PORT09,V444_0,2285,3.79804878
1645070,PLANT03,0,PORT09,V444_0,257,0.589654977
1645070,PLANT03,0,PORT09,V444_0,307,0.589654977
1645070,PLANT03,0,PORT09,V444_0,335,1.179309955
1644050,PLANT03,0,PORT09,V444_0,270,2.510637324
1644050,PLANT03,0,PORT09,V444_0,337,1.434649899
1644050,PLANT03,0,PORT09,V444_0,336,1.291184909
1644050,PLANT03,0,PORT09,V444_0,292,3.371427263
1644050,PLANT03,0,PORT09,V444_0,287,1.434649899
1644050,PLANT03,0,PORT09,V444_0,276,1.075987424
1644050,PLANT03,0,PORT09,V444_0,294,2.12
1644050,PLANT03,0,PORT09,V444_0,335,2.26
1644050,PLANT03,0,PORT09,V444_0,313,2.58
1700657,PLANT03,0,PORT09,V444_0,646,11.18055914
1701462,PLANT03,0,PORT09,V444_0,1064,22.39422121
1664051,PLANT03,0,PORT09,V444_0,5658,59.30408442
1664051,PLANT03,0,PORT09,V444_0,7468,94.48
1683560,PLANT03,0,PORT09,V444_0,35321,332.9551385
1683560,PLANT03,0,PORT09,V444_0,64915,696.2660782
1683560,PLANT03,0,PORT09,V444_0,14258,154.3820554
1683560,PLANT03,0,PORT09,V444_0,40238,393.8058726
1683560,PLANT03,0,PORT09,V444_0,71330,670.5889311
1683560,PLANT03,0,PORT09,V444_0,30329,300.1044044
1683560,PLANT03,0,PORT09,V444_0,40309,381.8058726
1683560,PLANT03,0,PORT09,V444_0,20065,212.3689069
1683560,PLANT03,0,PORT09,V444_0,6200,64.94284532
1683560,PLANT03,0,PORT09,V444_0,39842,434.6869631
1683560,PLANT03,0,PORT09,V444_0,44913,435.4868464
1683560,PLANT03,0,PORT09,V444_0,4438,45.07389737
1683560,PLANT03,0,PORT09,V444_0,4440,43.07389737
1683560,PLANT03,0,PORT09,V444_0,57328,570.6983684
1683560,PLANT03,0,PORT09,V444_0,4426,39.07389737
1683560,PLANT03,0,PORT09,V444_0,11833,108.9566884
1683560,PLANT03,0,PORT09,V444_0,83282,894.1221856
1683560,PLANT03,0,PORT09,V444_0,38952,412.5846817
1683560,PLANT03,0,PORT09,V444_0,4403,40.07389737
1683560,PLANT03,0,PORT09,V444_0,18672,202.2324028
1683560,PLANT03,0,PORT09,V444_0,23028,241.6047534
1683560,PLANT03,0,PORT09,V444_0,35288,330.9551385
1683560,PLANT03,0,PORT09,V444_0,4452,45.07389737
1683560,PLANT03,0,PORT09,V444_0,4375,44.07389737
1683560,PLANT03,0,PORT09,V444_0,4393,40.15525854
1683560,PLANT03,0,PORT09,V444_0,4402,38.07389737
1683560,PLANT03,0,PORT09,V444_0,20987,193.5220391
1683560,PLANT03,0,PORT09,V444_0,4458,45.07389737
1683560,PLANT03,0,PORT09,V444_0,19607,207.6906394
1683560,PLANT03,0,PORT09,V444_0,15799,168.2373143
1664067,PLANT03,0,PORT09,V444_0,9918,81.99495577
1664067,PLANT03,0,PORT09,V444_0,11123,78.49432524
1664067,PLANT03,0,PORT09,V444_0,16489,125.2414879
1664067,PLANT03,0,PORT09,V444_0,45295,358.2263552
1664067,PLANT03,0,PORT09,V444_0,15306,117.7421184
1664067,PLANT03,0,PORT09,V444_0,17653,134.7408573
1664067,PLANT03,0,PORT09,V444_0,2727,17.99873894
1664067,PLANT03,0,PORT09,V444_0,51889,370.4728873
1664067,PLANT03,0,PORT09,V444_0,3929,30.49810841
1664067,PLANT03,0,PORT09,V444_0,43453,337.977301
1664067,PLANT03,0,PORT09,V444_0,6840,50.24653209
1664067,PLANT03,0,PORT09,V444_0,35120,253.4817147
1664067,PLANT03,0,PORT09,V444_0,33908,283.9823452
1664067,PLANT03,0,PORT09,V444_0,36927,275.7307689
1664067,PLANT03,0,PORT09,V444_0,35051,283.4817147
1664069,PLANT03,0,PORT09,V444_0,904,3.648763002
1664069,PLANT03,0,PORT09,V444_0,13440,82.27278605
1664069,PLANT03,0,PORT09,V444_0,18282,115.4628901
1664069,PLANT03,0,PORT09,V444_0,3243,19.24381501
1664069,PLANT03,0,PORT09,V444_0,4481,24.54134102
1664069,PLANT03,0,PORT09,V444_0,8045,49.43391903
1664069,PLANT03,0,PORT09,V444_0,10444,59.02897104
1664069,PLANT03,0,PORT09,V444_0,4526,23.54134102
1664069,PLANT03,0,PORT09,V444_0,1444,7.297526005
1693230,PLANT03,0,PORT09,V444_0,41990,237.2211182
1693230,PLANT03,0,PORT09,V444_0,23601,129.2661822
1693230,PLANT03,0,PORT09,V444_0,41816,228.7407522
1693230,PLANT03,0,PORT09,V444_0,3673,22.13297729
1693230,PLANT03,0,PORT09,V444_0,8246,42.89799415
1693230,PLANT03,0,PORT09,V444_0,3243,18.76439172
1693230,PLANT03,0,PORT09,V444_0,1818,8.965096357
1693230,PLANT03,0,PORT09,V444_0,79472,491.9799415
1693230,PLANT03,0,PORT09,V444_0,41737,230.7407522
1693230,PLANT03,0,PORT09,V444_0,41828,266.7407522
1693230,PLANT03,0,PORT09,V444_0,79487,428.9799415
1687661,PLANT03,0,PORT09,V444_0,338,2.48
1687346,PLANT03,0,PORT09,V444_0,328,0.417427544
1687346,PLANT03,0,PORT09,V444_0,363,0.688755448
1687346,PLANT03,0,PORT09,V444_0,334,0.834855088
1669409,PLANT03,0,PORT09,V444_0,452,1.416788376
1669409,PLANT03,0,PORT09,V444_0,400,0.885492735
1669409,PLANT03,0,PORT09,V444_0,435,1.50533765
1669409,PLANT03,0,PORT09,V444_0,452,1.292819393
1669409,PLANT03,0,PORT09,V444_0,611,2.745027479
1669409,PLANT03,0,PORT09,V444_0,823,4.870210043
1677891,PLANT03,0,PORT09,V444_0,1328,3.307126904
1677891,PLANT03,0,PORT09,V444_0,1447,3.968552284
1677891,PLANT03,0,PORT09,V444_0,2292,6.0
1677891,PLANT03,0,PORT09,V444_0,2234,6.0
1677891,PLANT03,0,PORT09,V444_0,2322,5.98
1677891,PLANT03,0,PORT09,V444_0,2303,5.96
1677891,PLANT03,0,PORT09,V444_0,4831,11.7
1677891,PLANT03,0,PORT09,V444_0,2831,6.94
1677891,PLANT03,0,PORT09,V444_0,2782,6.9
1655723,PLANT03,0,PORT09,V444_0,305,0.053021208
1651933,PLANT03,0,PORT09,V444_0,307,0.244436099
1652499,PLANT03,0,PORT09,V444_0,311,0.982395559
1652499,PLANT03,0,PORT09,V444_0,298,2.92
1652611,PLANT03,0,PORT09,V444_0,294,0.526978703
1652611,PLANT03,0,PORT09,V444_0,334,1.053957406
1652611,PLANT03,0,PORT09,V444_0,324,1.58093611
1652611,PLANT03,0,PORT09,V444_0,356,2.4
1652604,PLANT03,0,PORT09,V444_0,309,0.500744753
1652604,PLANT03,0,PORT09,V444_0,281,0.100148951
1652604,PLANT03,0,PORT09,V444_0,273,0.025037238
1660563,PLANT03,0,PORT09,V444_0,458,1.610969427
1660563,PLANT03,0,PORT09,V444_0,329,0.123920725
1660563,PLANT03,0,PORT09,V444_0,320,0.433722538
1660563,PLANT03,0,PORT09,V444_0,311,0.619603626
1660563,PLANT03,0,PORT09,V444_0,405,1.858810877
1660563,PLANT03,0,PORT09,V444_0,474,2.478414503
1660563,PLANT03,0,PORT09,V444_0,425,1.239207251
1660563,PLANT03,0,PORT09,V444_0,459,2.478414503
1656839,PLANT03,0,PORT09,V444_0,438,2.126480447
1656839,PLANT03,0,PORT09,V444_0,432,1.63575419
1656839,PLANT03,0,PORT09,V444_0,311,0.163575419
1656839,PLANT03,0,PORT09,V444_0,418,1.63575419
1656839,PLANT03,0,PORT09,V444_0,294,0.817877095
1656839,PLANT03,0,PORT09,V444_0,303,0.817877095
1660885,PLANT03,0,PORT09,V444_0,442,1.765060749
1660885,PLANT03,0,PORT09,V444_0,557,2.206325936
1660885,PLANT03,0,PORT09,V444_0,541,2.647591123
1660885,PLANT03,0,PORT09,V444_0,439,1.765060749
1660885,PLANT03,0,PORT09,V444_0,386,0.882530374
1660885,PLANT03,0,PORT09,V444_0,367,0.882530374
1660885,PLANT03,0,PORT09,V444_0,507,1.765060749
1660885,PLANT03,0,PORT09,V444_0,490,2.206325936
1660885,PLANT03,0,PORT09,V444_0,714,3.971386684
1660885,PLANT03,0,PORT09,V444_0,923,5.06
1660897,PLANT03,0,PORT09,V444_0,1321,7.941991109
1660897,PLANT03,0,PORT09,V444_0,831,3.970995554
1660897,PLANT03,0,PORT09,V444_0,762,3.970995554
1660897,PLANT03,0,PORT09,V444_0,818,4.050415465
1660897,PLANT03,0,PORT09,V444_0,1057,6.353592887
1660897,PLANT03,0,PORT09,V444_0,1925,12.70718577
1660897,PLANT03,0,PORT09,V444_0,573,1.985497777
1660897,PLANT03,0,PORT09,V444_0,634,2.382597333
1660897,PLANT03,0,PORT09,V444_0,336,0.397099555
1660897,PLANT03,0,PORT09,V444_0,1296,7.941991109
1660897,PLANT03,0,PORT09,V444_0,2330,14.88398222
1660897,PLANT03,0,PORT09,V444_0,937,5.52
1654498,PLANT03,0,PORT09,V444_0,35347,890.96369
1654498,PLANT03,0,PORT09,V444_0,30270,671.64
1668545,PLANT03,0,PORT09,V444_0,395,1.225633189
1668545,PLANT03,0,PORT09,V444_0,362,0.359237314
1668545,PLANT03,0,PORT09,V444_0,363,0.348671511
1668547,PLANT03,0,PORT09,V444_0,273,0.079664309
1662238,PLANT03,0,PORT09,V444_0,265,0.835047619
1662238,PLANT03,0,PORT09,V444_0,294,1.043809524
1662274,PLANT03,0,PORT09,V444_0,284,3.322522523
1662274,PLANT03,0,PORT09,V444_0,299,0.830630631
1662274,PLANT03,0,PORT09,V444_0,301,0.830630631
1662274,PLANT03,0,PORT09,V444_0,357,7.06036036
1662274,PLANT03,0,PORT09,V444_0,322,0.830630631
1663341,PLANT03,0,PORT09,V444_0,249,0.810887097
1663341,PLANT03,0,PORT09,V444_0,302,2.43266129
1663341,PLANT03,0,PORT09,V444_0,311,2.43266129
1664346,PLANT03,0,PORT09,V444_0,347,1.2440625
1664346,PLANT03,0,PORT09,V444_0,385,3.94
1664346,PLANT03,0,PORT09,V444_0,286,2.42
1664346,PLANT03,0,PORT09,V444_0,342,2.04
1671942,PLANT03,0,PORT09,V444_0,412,9.756745965
1699951,PLANT03,0,PORT09,V444_0,382,3.783197876
1699951,PLANT03,0,PORT09,V444_0,320,1.891598938
1699952,PLANT03,0,PORT09,V444_0,1459,45.40359106
1699952,PLANT03,0,PORT09,V444_0,974,26.81604131
1699952,PLANT03,0,PORT09,V444_0,602,12.20729953
1699952,PLANT03,0,PORT09,V444_0,378,3.061044898
1699952,PLANT03,0,PORT09,V444_0,370,4.167446669
1699952,PLANT03,0,PORT09,V444_0,1806,58.32008852
1699952,PLANT03,0,PORT09,V444_0,420,6.822810918
1699952,PLANT03,0,PORT09,V444_0,983,25.81604131
1699952,PLANT03,0,PORT09,V444_0,306,1.88088301
1699948,PLANT03,0,PORT09,V444_0,834,16.49631395
1699948,PLANT03,0,PORT09,V444_0,337,3.29926279
1699948,PLANT03,0,PORT09,V444_0,2313,68.9852558
1699948,PLANT03,0,PORT09,V444_0,821,16.49631395
1699948,PLANT03,0,PORT09,V444_0,1631,45.56281913
1699953,PLANT03,0,PORT09,V444_0,384,2.797538235
1699946,PLANT03,0,PORT09,V444_0,436,3.593713823
1697087,PLANT03,0,PORT09,V444_0,336,0.082428789
1697086,PLANT03,0,PORT09,V444_0,262,0.026528238
1697086,PLANT03,0,PORT09,V444_0,254,0.068973419
1654622,PLANT03,0,PORT09,V444_0,30280,377.72
1677884,PLANT03,0,PORT09,V444_0,590,2.652748306
1677884,PLANT03,0,PORT09,V444_0,1793,7.28
1677878,PLANT03,0,PORT09,V444_0,575,0.966713622
1677878,PLANT03,0,PORT09,V444_0,577,0.929532328
1677878,PLANT03,0,PORT09,V444_0,256,0.074362586
1677878,PLANT03,0,PORT09,V444_0,628,1.115438794
1677884,PLANT03,0,PORT09,V444_0,1806,5.02
1677884,PLANT03,0,PORT09,V444_0,2041,5.52
1613321,PLANT03,0,PORT09,V444_0,328,0.068124281
1613321,PLANT03,0,PORT09,V444_0,342,0.340621404
1666466,PLANT03,0,PORT09,V444_0,374,1.672647702
1666466,PLANT03,0,PORT09,V444_0,279,0.027877462
1666466,PLANT03,0,PORT09,V444_0,315,2.2
1666466,PLANT03,0,PORT09,V444_0,336,2.24
1666466,PLANT03,0,PORT09,V444_0,392,2.22
1666466,PLANT03,0,PORT09,V444_0,444,2.68
1666295,PLANT03,0,PORT09,V444_0,524,2.415704808
1666295,PLANT03,0,PORT09,V444_0,544,2.717667909
1666295,PLANT03,0,PORT09,V444_0,432,1.811778606
1666295,PLANT03,0,PORT09,V444_0,437,2.415704808
1666295,PLANT03,0,PORT09,V444_0,514,3.01963101
1666441,PLANT03,0,PORT09,V444_0,520,2.021818182
1666295,PLANT03,0,PORT09,V444_0,805,4.88
1666317,PLANT03,0,PORT09,V444_0,382,0.388089164
1666954,PLANT03,0,PORT09,V444_0,589,4.117471475
1666954,PLANT03,0,PORT09,V444_0,487,2.744980983
1666954,PLANT03,0,PORT09,V444_0,658,4.80371672
1666954,PLANT03,0,PORT09,V444_0,591,4.117471475
1666954,PLANT03,0,PORT09,V444_0,532,3.431226229
1666954,PLANT03,0,PORT09,V444_0,766,6.862452458
1666954,PLANT03,0,PORT09,V444_0,837,7.54
1623991,PLANT03,0,PORT09,V444_0,414,0.844701178
1623991,PLANT03,0,PORT09,V444_0,625,2.703043768
1623991,PLANT03,0,PORT09,V444_0,424,0.844701178
1623991,PLANT03,0,PORT09,V444_0,404,0.844701178
1623991,PLANT03,0,PORT09,V444_0,502,1.689402355
1667817,PLANT03,0,PORT09,V444_0,2091,29.48930041
1667817,PLANT03,0,PORT09,V444_0,637,5.897860082
1667817,PLANT03,0,PORT09,V444_0,960,10.79572016
1667817,PLANT03,0,PORT09,V444_0,2421,37.92
1667817,PLANT03,0,PORT09,V444_0,1326,18.38
1667817,PLANT03,0,PORT09,V444_0,2470,37.72
1658532,PLANT03,0,PORT09,V444_0,296,1.024091202
1658528,PLANT03,0,PORT09,V444_0,336,0.716592174
1658528,PLANT03,0,PORT09,V444_0,355,1.433184347
1658528,PLANT03,0,PORT09,V444_0,360,1.433184347
1658528,PLANT03,0,PORT09,V444_0,338,0.716592174
1658528,PLANT03,0,PORT09,V444_0,387,1.433184347
1649002,PLANT03,0,PORT09,V444_0,557,3.06
1690006,PLANT03,3,PORT09,V444_0,478,2.31807844
1692109,PLANT03,3,PORT09,V444_0,683,2.733940675
1692109,PLANT03,3,PORT09,V444_0,517,1.51885593
1692108,PLANT03,3,PORT09,V444_0,672,2.539613206
1700362,PLANT03,3,PORT09,V444_0,327,5.700598323
1700139,PLANT03,3,PORT09,V444_0,5443,6.582875757
1700139,PLANT03,3,PORT09,V444_0,5503,6.582875757
1700139,PLANT03,3,PORT09,V444_0,99082,135.0746394
1700139,PLANT03,3,PORT09,V444_0,52247,71.82875757
1700139,PLANT03,3,PORT09,V444_0,49707,60.5373197
1700139,PLANT03,3,PORT09,V444_0,52239,63.82875757
1700139,PLANT03,3,PORT09,V444_0,31459,42.49725454
1700139,PLANT03,3,PORT09,V444_0,47063,61.24588182
1700130,PLANT03,3,PORT09,V444_0,2217,1.861402221
1700130,PLANT03,3,PORT09,V444_0,30558,27.78243554
1700130,PLANT03,3,PORT09,V444_0,100416,107.6543177
1700130,PLANT03,3,PORT09,V444_0,157168,143.4963844
1700130,PLANT03,3,PORT09,V444_0,49469,51.39645775
1700130,PLANT03,3,PORT09,V444_0,66392,63.14907775
1700130,PLANT03,3,PORT09,V444_0,98557,94.79291551
1700130,PLANT03,3,PORT09,V444_0,134442,131.1595577
1700137,PLANT03,3,PORT09,V444_0,31493,37.31427158
1700137,PLANT03,3,PORT09,V444_0,2888,3.026189298
1700137,PLANT03,3,PORT09,V444_0,39725,47.91893085
1700137,PLANT03,3,PORT09,V444_0,13311,14.13094649
1700137,PLANT03,3,PORT09,V444_0,47129,56.47140737
1700137,PLANT03,3,PORT09,V444_0,31435,39.31427158
1700137,PLANT03,3,PORT09,V444_0,41842,51.41902877
1700137,PLANT03,3,PORT09,V444_0,13235,16.13094649
1700137,PLANT03,3,PORT09,V444_0,86078,102.8642468
1675615,PLANT03,0,PORT09,V444_0,10257,83.16
1675615,PLANT03,0,PORT09,V444_0,10285,69.82
1675655,PLANT03,0,PORT09,V444_0,418,1.138954005
1675655,PLANT03,0,PORT09,V444_0,469,2.277908011
1675655,PLANT03,0,PORT09,V444_0,341,1.138954005
1675655,PLANT03,0,PORT09,V444_0,660,3.6
1675654,PLANT03,0,PORT09,V444_0,348,0.945155161
1675654,PLANT03,0,PORT09,V444_0,347,0.945155161
1675654,PLANT03,0,PORT09,V444_0,387,0.945155161
1675654,PLANT03,0,PORT09,V444_0,345,0.283546548
1675655,PLANT03,0,PORT09,V444_0,685,4.24
1675654,PLANT03,0,PORT09,V444_0,1323,8.98
1675655,PLANT03,0,PORT09,V444_0,1297,8.98
1675655,PLANT03,0,PORT09,V444_0,1723,10.2
1675655,PLANT03,0,PORT09,V444_0,990,5.6
1693700,PLANT03,3,PORT09,V444_0,350,0.260713577
1693700,PLANT03,3,PORT09,V444_0,407,0.260713577
1693700,PLANT03,3,PORT09,V444_0,392,0.260713577
1693700,PLANT03,3,PORT09,V444_0,400,0.260713577
1693700,PLANT03,3,PORT09,V444_0,328,0.143392467
1693700,PLANT03,3,PORT09,V444_0,355,0.260713577
1696074,PLANT03,3,PORT09,V444_0,349,0.887914842
1696074,PLANT03,3,PORT09,V444_0,1299,8.879148422
